2017-08-21 21 	69
2017-08-22 00 	1370
2017-08-22 04 	8
2017-08-22 05 	5273
2017-08-22 06 	16397
2017-08-22 07 	17408
2017-08-22 08 	11817
2017-08-22 09 	6127
2017-08-22 10 	1575
2017-08-22 11 	52
2017-08-22 12 	4
2017-08-22 13 	318
2017-08-22 14 	989
2017-08-22 15 	1127
2017-08-22 16 	315
2017-08-22 17 	92
2017-08-22 18 	1028
2017-08-22 19 	1637
2017-08-22 20 	408
2017-08-22 21 	27
2017-08-23 00 	614
2017-08-23 05 	5306
2017-08-23 06 	16437
2017-08-23 07 	17294
2017-08-23 08 	11763
2017-08-23 09 	6250
2017-08-23 10 	1683
2017-08-23 11 	78
2017-08-23 13 	296
2017-08-23 14 	1046
2017-08-23 15 	1209
2017-08-23 16 	317
2017-08-23 17 	130
2017-08-23 18 	964
2017-08-23 19 	1643
2017-08-23 20 	531
2017-08-23 21 	15
2017-08-23 22 	1
2017-08-23 23 	1
2017-08-24 00 	626
2017-08-24 05 	5130
2017-08-24 06 	16427
2017-08-24 07 	18010
2017-08-24 08 	11952
2017-08-24 09 	6299
2017-08-24 10 	1755
2017-08-24 11 	55
2017-08-24 12 	3
2017-08-24 13 	243
2017-08-24 14 	1125
2017-08-24 15 	1187
2017-08-24 16 	312
2017-08-24 17 	110
2017-08-24 18 	964
2017-08-24 19 	1744
2017-08-24 20 	565
2017-08-24 21 	3
2017-08-25 00 	619
2017-08-25 04 	35
2017-08-25 05 	5294
2017-08-25 06 	16529
2017-08-25 07 	18158
2017-08-25 08 	12380
2017-08-25 09 	6369
2017-08-25 10 	1551
2017-08-25 11 	122
2017-08-25 13 	181
2017-08-25 14 	1024
2017-08-25 15 	1366
2017-08-25 16 	242
2017-08-25 17 	117
2017-08-25 18 	921
2017-08-25 19 	1504
2017-08-25 20 	603
2017-08-25 21 	12
2017-08-25 22 	1
2017-08-26 00 	625
2017-08-26 05 	5520
2017-08-26 06 	16794
2017-08-26 07 	18177
2017-08-26 08 	12211
2017-08-26 09 	6628
2017-08-26 10 	1653
2017-08-26 11 	95
2017-08-26 13 	311
2017-08-26 14 	994
2017-08-26 15 	1182
2017-08-26 16 	282
2017-08-26 17 	82
2017-08-26 18 	900
2017-08-26 19 	1652
2017-08-26 20 	530
2017-08-26 21 	13
2017-08-26 22 	3
2017-08-26 23 	2
2017-08-27 00 	697
2017-08-27 04 	14
2017-08-27 05 	5450
2017-08-27 06 	16858
2017-08-27 07 	18349
2017-08-27 08 	12270
2017-08-27 09 	6376
2017-08-27 10 	1710
2017-08-27 11 	49
2017-08-27 12 	1
2017-08-27 13 	268
2017-08-27 14 	1091
2017-08-27 15 	1285
2017-08-27 16 	299
2017-08-27 17 	93
2017-08-27 18 	974
2017-08-27 19 	1339
2017-08-27 20 	544
2017-08-27 21 	13
2017-08-28 00 	593
2017-08-28 04 	2
2017-08-28 05 	5770
2017-08-28 06 	17587
2017-08-28 07 	18848
2017-08-28 08 	12283
2017-08-28 09 	6478
2017-08-28 10 	1702
2017-08-28 11 	52
2017-08-28 12 	5
2017-08-28 13 	322
2017-08-28 14 	960
2017-08-28 15 	1400
2017-08-28 16 	374
2017-08-28 17 	99
2017-08-28 18 	946
2017-08-28 19 	1724
2017-08-28 20 	566
2017-08-28 21 	14
2017-08-29 00 	569
2017-08-29 04 	21
2017-08-29 05 	5550
2017-08-29 06 	18073
2017-08-29 07 	18929
2017-08-29 08 	12807
2017-08-29 09 	6814
2017-08-29 10 	1719
2017-08-29 11 	64
2017-08-29 12 	1
2017-08-29 13 	296
2017-08-29 14 	1126
2017-08-29 15 	1459
2017-08-29 16 	179
2017-08-29 17 	74
2017-08-29 18 	1109
2017-08-29 19 	1747
2017-08-29 20 	579
2017-08-29 21 	6
2017-08-29 23 	1
2017-08-30 00 	516
2017-08-30 04 	7
2017-08-30 05 	5629
2017-08-30 06 	17794
2017-08-30 07 	19225
2017-08-30 08 	13228
2017-08-30 09 	6915
2017-08-30 10 	1779
2017-08-30 11 	79
2017-08-30 12 	2
2017-08-30 13 	353
2017-08-30 14 	1173
2017-08-30 15 	1510
2017-08-30 16 	314
2017-08-30 17 	77
2017-08-30 18 	1239
2017-08-30 19 	1728
2017-08-30 20 	564
2017-08-30 21 	8
2017-08-30 22 	5
2017-08-31 00 	507
2017-08-31 04 	15
2017-08-31 05 	5469
2017-08-31 06 	18389
2017-08-31 07 	18884
2017-08-31 08 	13317
2017-08-31 09 	6936
2017-08-31 10 	1900
2017-08-31 11 	55
2017-08-31 12 	4
2017-08-31 13 	259
2017-08-31 14 	1157
2017-08-31 15 	1386
2017-08-31 16 	375
2017-08-31 17 	95
2017-08-31 18 	1255
2017-08-31 19 	1675
2017-08-31 20 	589
2017-08-31 21 	10
2017-09-01 00 	1603
2017-09-01 04 	17
2017-09-01 05 	5428
2017-09-01 06 	18746
2017-09-01 07 	21458
2017-09-01 08 	15805
2017-09-01 09 	8208
2017-09-01 10 	2190
2017-09-01 11 	85
2017-09-01 12 	2
2017-09-01 13 	324
2017-09-01 14 	1531
2017-09-01 15 	1572
2017-09-01 16 	352
2017-09-01 17 	65
2017-09-01 18 	1172
2017-09-01 19 	1834
2017-09-01 20 	406
2017-09-01 21 	42
2017-09-01 22 	1
2017-09-01 23 	1
2017-09-02 00 	1433
2017-09-02 04 	33
2017-09-02 05 	5666
2017-09-02 06 	20147
2017-09-02 07 	22377
2017-09-02 08 	15798
2017-09-02 09 	7922
2017-09-02 10 	2467
2017-09-02 11 	42
2017-09-02 12 	3
2017-09-02 13 	319
2017-09-02 14 	1608
2017-09-02 15 	1525
2017-09-02 16 	387
2017-09-02 17 	95
2017-09-02 18 	1229
2017-09-02 19 	1787
2017-09-02 20 	505
2017-09-02 21 	7
2017-09-02 22 	1
2017-09-03 00 	1129
2017-09-03 04 	33
2017-09-03 05 	6128
2017-09-03 06 	20471
2017-09-03 07 	22500
2017-09-03 08 	16073
2017-09-03 09 	8039
2017-09-03 10 	2331
2017-09-03 11 	46
2017-09-03 12 	2
2017-09-03 13 	318
2017-09-03 14 	1654
2017-09-03 15 	1564
2017-09-03 16 	189
2017-09-03 17 	85
2017-09-03 18 	1394
2017-09-03 19 	1841
2017-09-03 20 	533
2017-09-03 21 	18
2017-09-04 00 	978
2017-09-04 04 	14
2017-09-04 05 	5886
2017-09-04 06 	20202
2017-09-04 07 	22931
2017-09-04 08 	17703
2017-09-04 09 	9131
2017-09-04 10 	2441
2017-09-04 11 	47
2017-09-04 12 	1
2017-09-04 13 	360
2017-09-04 14 	2005
2017-09-04 15 	1842
2017-09-04 16 	241
2017-09-04 17 	93
2017-09-04 18 	1513
2017-09-04 19 	1987
2017-09-04 20 	512
2017-09-04 21 	3
2017-09-04 22 	1
2017-09-05 00 	940
2017-09-05 04 	1
2017-09-05 05 	5956
2017-09-05 06 	20277
2017-09-05 07 	22933
2017-09-05 08 	17976
2017-09-05 09 	9327
2017-09-05 10 	2449
2017-09-05 11 	97
2017-09-05 12 	5
2017-09-05 13 	390
2017-09-05 14 	1970
2017-09-05 15 	1939
2017-09-05 16 	248
2017-09-05 17 	117
2017-09-05 18 	1339
2017-09-05 19 	2039
2017-09-05 20 	597
2017-09-05 21 	1
2017-09-05 22 	7
2017-09-05 23 	1
2017-09-06 00 	902
2017-09-06 05 	5793
2017-09-06 06 	20617
2017-09-06 07 	23435
2017-09-06 08 	18253
2017-09-06 09 	9657
2017-09-06 10 	2574
2017-09-06 11 	111
2017-09-06 12 	9
2017-09-06 13 	309
2017-09-06 14 	2172
2017-09-06 15 	1964
2017-09-06 16 	394
2017-09-06 17 	139
2017-09-06 18 	1459
2017-09-06 19 	1952
2017-09-06 20 	557
2017-09-06 21 	12
2017-09-07 00 	923
2017-09-07 04 	37
2017-09-07 05 	5636
2017-09-07 06 	20822
2017-09-07 07 	23807
2017-09-07 08 	18478
2017-09-07 09 	9589
2017-09-07 10 	2782
2017-09-07 11 	123
2017-09-07 12 	3
2017-09-07 13 	338
2017-09-07 14 	2225
2017-09-07 15 	1818
2017-09-07 16 	340
2017-09-07 17 	101
2017-09-07 18 	1442
2017-09-07 19 	1989
2017-09-07 20 	620
2017-09-07 21 	11
2017-09-07 22 	1
2017-09-08 00 	1004
2017-09-08 04 	34
2017-09-08 05 	5972
2017-09-08 06 	21146
2017-09-08 07 	23868
2017-09-08 08 	18982
2017-09-08 09 	9811
2017-09-08 10 	2785
2017-09-08 11 	123
2017-09-08 13 	314
2017-09-08 14 	2192
2017-09-08 15 	2006
2017-09-08 16 	329
2017-09-08 17 	101
2017-09-08 18 	1363
2017-09-08 19 	2165
2017-09-08 20 	475
2017-09-09 00 	949
2017-09-09 04 	20
2017-09-09 05 	6026
2017-09-09 06 	22143
2017-09-09 07 	24070
2017-09-09 08 	18300
2017-09-09 09 	9153
2017-09-09 10 	2581
2017-09-09 11 	111
2017-09-09 12 	7
2017-09-09 13 	318
2017-09-09 14 	2156
2017-09-09 15 	1961
2017-09-09 16 	230
2017-09-09 17 	123
2017-09-09 18 	1450
2017-09-09 19 	1915
2017-09-09 20 	585
2017-09-09 21 	12
2017-09-09 22 	6
2017-09-10 00 	959
2017-09-10 04 	1
2017-09-10 05 	6183
2017-09-10 06 	22445
2017-09-10 07 	24035
2017-09-10 08 	18504
2017-09-10 09 	9204
2017-09-10 10 	2694
2017-09-10 11 	119
2017-09-10 12 	1
2017-09-10 13 	409
2017-09-10 14 	2261
2017-09-10 15 	1572
2017-09-10 16 	297
2017-09-10 17 	93
2017-09-10 18 	1410
2017-09-10 19 	1825
2017-09-10 20 	596
2017-09-10 21 	11
2017-09-10 22 	1
2017-09-11 00 	915
2017-09-11 04 	17
2017-09-11 05 	6184
2017-09-11 06 	21276
2017-09-11 07 	24745
2017-09-11 08 	19596
2017-09-11 09 	10054
2017-09-11 10 	3172
2017-09-11 11 	106
2017-09-11 12 	3
2017-09-11 13 	302
2017-09-11 14 	2377
2017-09-11 15 	2205
2017-09-11 16 	223
2017-09-11 17 	90
2017-09-11 18 	1467
2017-09-11 19 	1754
2017-09-11 20 	660
2017-09-11 21 	12
2017-09-11 22 	3
2017-09-11 23 	1
2017-09-12 00 	837
2017-09-12 04 	24
2017-09-12 05 	6391
2017-09-12 06 	21287
2017-09-12 07 	25470
2017-09-12 08 	19595
2017-09-12 09 	10113
2017-09-12 10 	3207
2017-09-12 11 	153
2017-09-12 12 	2
2017-09-12 13 	360
2017-09-12 14 	2469
2017-09-12 15 	2205
2017-09-12 16 	269
2017-09-12 17 	85
2017-09-12 18 	1772
2017-09-12 19 	1865
2017-09-12 20 	619
2017-09-12 21 	6
2017-09-12 23 	2
2017-09-13 00 	897
2017-09-13 04 	15
2017-09-13 05 	6540
2017-09-13 06 	21313
2017-09-13 07 	24817
2017-09-13 08 	20104
2017-09-13 09 	10532
2017-09-13 10 	3091
2017-09-13 11 	86
2017-09-13 12 	5
2017-09-13 13 	392
2017-09-13 14 	2595
2017-09-13 15 	2287
2017-09-13 16 	290
2017-09-13 17 	123
2017-09-13 18 	1742
2017-09-13 19 	1795
2017-09-13 20 	617
2017-09-13 21 	9
2017-09-13 22 	4
2017-09-14 00 	910
2017-09-14 04 	6
2017-09-14 05 	6610
2017-09-14 06 	21467
2017-09-14 07 	25637
2017-09-14 08 	20782
2017-09-14 09 	10770
2017-09-14 10 	3212
2017-09-14 11 	122
2017-09-14 12 	2
2017-09-14 13 	414
2017-09-14 14 	2734
2017-09-14 15 	2285
2017-09-14 16 	312
2017-09-14 17 	130
2017-09-14 18 	1926
2017-09-14 19 	1578
2017-09-14 20 	573
2017-09-14 21 	3
2017-09-15 00 	908
2017-09-15 04 	20
2017-09-15 05 	6499
2017-09-15 06 	22034
2017-09-15 07 	24987
2017-09-15 08 	20251
2017-09-15 09 	10542
2017-09-15 10 	3021
2017-09-15 11 	86
2017-09-15 12 	7
2017-09-15 13 	436
2017-09-15 14 	2869
2017-09-15 15 	2177
2017-09-15 16 	252
2017-09-15 17 	137
2017-09-15 18 	1850
2017-09-15 19 	1788
2017-09-15 20 	548
2017-09-15 21 	3
2017-09-15 22 	1
2017-09-16 00 	1200
2017-09-16 04 	45
2017-09-16 05 	6971
2017-09-16 06 	23100
2017-09-16 07 	25288
2017-09-16 08 	18688
2017-09-16 09 	10111
2017-09-16 10 	2602
2017-09-16 11 	56
2017-09-16 12 	5
2017-09-16 13 	427
2017-09-16 14 	2731
2017-09-16 15 	2233
2017-09-16 16 	268
2017-09-16 17 	177
2017-09-16 18 	1597
2017-09-16 19 	1916
2017-09-16 20 	622
2017-09-16 21 	2
2017-09-16 22 	2
2017-09-17 00 	1071
2017-09-17 04 	29
2017-09-17 05 	7267
2017-09-17 06 	23383
2017-09-17 07 	25300
2017-09-17 08 	18715
2017-09-17 09 	10003
2017-09-17 10 	2721
2017-09-17 11 	36
2017-09-17 12 	1
2017-09-17 13 	409
2017-09-17 14 	2853
2017-09-17 15 	2112
2017-09-17 16 	373
2017-09-17 17 	237
2017-09-17 18 	1662
2017-09-17 19 	1897
2017-09-17 20 	620
2017-09-17 21 	11
2017-09-18 00 	933
2017-09-18 03 	1
2017-09-18 04 	55
2017-09-18 05 	6781
2017-09-18 06 	21822
2017-09-18 07 	26104
2017-09-18 08 	19951
2017-09-18 09 	10720
2017-09-18 10 	3112
2017-09-18 11 	25
2017-09-18 12 	2
2017-09-18 13 	392
2017-09-18 14 	3130
2017-09-18 15 	2262
2017-09-18 16 	282
2017-09-18 17 	176
2017-09-18 18 	1611
2017-09-18 19 	2082
2017-09-18 20 	606
2017-09-18 21 	4
2017-09-19 00 	937
2017-09-19 04 	39
2017-09-19 05 	6169
2017-09-19 06 	21872
2017-09-19 07 	25652
2017-09-19 08 	20535
2017-09-19 09 	10495
2017-09-19 10 	3122
2017-09-19 11 	50
2017-09-19 12 	1
2017-09-19 13 	411
2017-09-19 14 	3100
2017-09-19 15 	2067
2017-09-19 16 	462
2017-09-19 17 	225
2017-09-19 18 	1871
2017-09-19 19 	1858
2017-09-19 20 	554
2017-09-19 21 	3
2017-09-19 22 	1
2017-09-20 00 	951
2017-09-20 04 	31
2017-09-20 05 	6057
2017-09-20 06 	22252
2017-09-20 07 	25372
2017-09-20 08 	20673
2017-09-20 09 	10459
2017-09-20 10 	3044
2017-09-20 11 	59
2017-09-20 12 	1
2017-09-20 13 	486
2017-09-20 14 	3179
2017-09-20 15 	2142
2017-09-20 16 	421
2017-09-20 17 	168
2017-09-20 18 	1813
2017-09-20 19 	1739
2017-09-20 20 	480
2017-09-20 21 	3
2017-09-20 22 	1
2017-09-21 00 	982
2017-09-21 04 	22
2017-09-21 05 	5955
2017-09-21 06 	21930
2017-09-21 07 	25968
2017-09-21 08 	20377
2017-09-21 09 	10646
2017-09-21 10 	3272
2017-09-21 11 	44
2017-09-21 12 	3
2017-09-21 13 	404
2017-09-21 14 	2957
2017-09-21 15 	2332
2017-09-21 16 	444
2017-09-21 17 	171
2017-09-21 18 	1806
2017-09-21 19 	1646
2017-09-21 20 	544
2017-09-21 21 	17
2017-09-21 23 	1
2017-09-22 00 	1086
2017-09-22 04 	25
2017-09-22 05 	6049
2017-09-22 06 	22550
2017-09-22 07 	25856
2017-09-22 08 	20892
2017-09-22 09 	11209
2017-09-22 10 	3162
2017-09-22 11 	85
2017-09-22 12 	2
2017-09-22 13 	421
2017-09-22 14 	3130
2017-09-22 15 	2368
2017-09-22 16 	300
2017-09-22 17 	179
2017-09-22 18 	1851
2017-09-22 19 	1650
2017-09-22 20 	430
2017-09-22 21 	8
2017-09-22 22 	5
2017-09-22 23 	1
2017-09-23 00 	861
2017-09-23 04 	29
2017-09-23 05 	6155
2017-09-23 06 	23316
2017-09-23 07 	26098
2017-09-23 08 	18720
2017-09-23 09 	10053
2017-09-23 10 	3094
2017-09-23 11 	56
2017-09-23 12 	3
2017-09-23 13 	447
2017-09-23 14 	2898
2017-09-23 15 	2119
2017-09-23 16 	345
2017-09-23 17 	250
2017-09-23 18 	1784
2017-09-23 19 	1676
2017-09-23 20 	566
2017-09-23 21 	6
2017-09-23 23 	2
2017-09-24 00 	740
2017-09-24 04 	86
2017-09-24 05 	6183
2017-09-24 06 	23372
2017-09-24 07 	26066
2017-09-24 08 	18843
2017-09-24 09 	9838
2017-09-24 10 	2887
2017-09-24 11 	129
2017-09-24 12 	1
2017-09-24 13 	434
2017-09-24 14 	3004
2017-09-24 15 	2158
2017-09-24 16 	352
2017-09-24 17 	205
2017-09-24 18 	1730
2017-09-24 19 	1682
2017-09-24 20 	474
2017-09-24 21 	1
2017-09-24 22 	1
2017-09-25 00 	741
2017-09-25 04 	80
2017-09-25 05 	6096
2017-09-25 06 	22509
2017-09-25 07 	25862
2017-09-25 08 	20249
2017-09-25 09 	10743
2017-09-25 10 	3332
2017-09-25 11 	53
2017-09-25 12 	4
2017-09-25 13 	373
2017-09-25 14 	3308
2017-09-25 15 	2154
2017-09-25 16 	348
2017-09-25 17 	186
2017-09-25 18 	1750
2017-09-25 19 	1946
2017-09-25 20 	409
2017-09-25 21 	4
2017-09-26 00 	665
2017-09-26 04 	83
2017-09-26 05 	5950
2017-09-26 06 	23491
2017-09-26 07 	26305
2017-09-26 08 	20546
2017-09-26 09 	10808
2017-09-26 10 	3320
2017-09-26 11 	51
2017-09-26 12 	1
2017-09-26 13 	480
2017-09-26 14 	3241
2017-09-26 15 	2057
2017-09-26 16 	406
2017-09-26 17 	181
2017-09-26 18 	1945
2017-09-26 19 	1736
2017-09-26 20 	459
2017-09-26 21 	15
2017-09-26 22 	1
2017-09-27 00 	637
2017-09-27 04 	87
2017-09-27 05 	5978
2017-09-27 06 	22987
2017-09-27 07 	26630
2017-09-27 08 	20412
2017-09-27 09 	10241
2017-09-27 10 	3071
2017-09-27 11 	54
2017-09-27 13 	457
2017-09-27 14 	3091
2017-09-27 15 	2081
2017-09-27 16 	458
2017-09-27 17 	285
2017-09-27 18 	2015
2017-09-27 19 	1717
2017-09-27 20 	476
2017-09-27 21 	11
2017-09-27 23 	1
2017-09-28 00 	83724
2017-09-28 04 	98
2017-09-28 05 	5201
2017-09-28 06 	21216
2017-09-28 07 	5544
2017-09-28 09 	651
2017-09-28 11 	5
2017-09-28 12 	7
2017-09-28 13 	295
2017-09-28 14 	2389
2017-09-28 15 	1529
2017-09-28 16 	210
2017-09-28 17 	185
2017-09-28 18 	1959
2017-09-28 19 	1628
2017-09-28 20 	398
2017-09-28 21 	8
2017-09-28 22 	2
2017-09-28 23 	3
2017-09-29 00 	793
2017-09-29 04 	87
2017-09-29 05 	6024
2017-09-29 06 	23317
2017-09-29 07 	25438
2017-09-29 08 	20256
2017-09-29 09 	9946
2017-09-29 10 	2729
2017-09-29 11 	23
2017-09-29 12 	11
2017-09-29 13 	522
2017-09-29 14 	3171
2017-09-29 15 	2037
2017-09-29 16 	227
2017-09-29 17 	191
2017-09-29 18 	2004
2017-09-29 19 	1802
2017-09-29 20 	487
2017-09-29 21 	11
2017-09-29 22 	2
2017-09-29 23 	2
2017-09-30 00 	732
2017-09-30 04 	82
2017-09-30 05 	5910
2017-09-30 06 	23739
2017-09-30 07 	25553
2017-09-30 08 	20280
2017-09-30 09 	10167
2017-09-30 10 	2610
2017-09-30 11 	65
2017-09-30 12 	8
2017-09-30 13 	541
2017-09-30 14 	3001
2017-09-30 15 	1825
2017-09-30 16 	267
2017-09-30 17 	144
2017-09-30 18 	1774
2017-09-30 19 	1684
2017-09-30 20 	306
2017-09-30 22 	2
2017-10-01 00 	1433
2017-10-01 04 	45
2017-10-01 05 	5866
2017-10-01 06 	24145
2017-10-01 07 	25824
2017-10-01 08 	18984
2017-10-01 09 	8849
2017-10-01 10 	2091
2017-10-01 11 	35
2017-10-01 12 	2
2017-10-01 13 	476
2017-10-01 14 	2696
2017-10-01 15 	1911
2017-10-01 16 	278
2017-10-01 17 	244
2017-10-01 18 	1550
2017-10-01 19 	1389
2017-10-01 20 	335
2017-10-01 21 	10
2017-10-02 00 	1284
2017-10-02 04 	88
2017-10-02 05 	5698
2017-10-02 06 	24348
2017-10-02 07 	26060
2017-10-02 08 	18776
2017-10-02 09 	8935
2017-10-02 10 	2086
2017-10-02 11 	30
2017-10-02 12 	5
2017-10-02 13 	439
2017-10-02 14 	2557
2017-10-02 15 	1904
2017-10-02 16 	194
2017-10-02 17 	202
2017-10-02 18 	1543
2017-10-02 19 	1393
2017-10-02 20 	299
2017-10-02 21 	2
2017-10-02 22 	1
2017-10-03 00 	1292
2017-10-03 04 	79
2017-10-03 05 	5596
2017-10-03 06 	23957
2017-10-03 07 	25341
2017-10-03 08 	18275
2017-10-03 09 	8531
2017-10-03 10 	2218
2017-10-03 11 	21
2017-10-03 12 	5
2017-10-03 13 	474
2017-10-03 14 	2479
2017-10-03 15 	1908
2017-10-03 16 	154
2017-10-03 17 	159
2017-10-03 18 	1519
2017-10-03 19 	1243
2017-10-03 20 	322
2017-10-03 21 	1
2017-10-03 22 	7
2017-10-03 23 	2
2017-10-04 00 	1815
2017-10-04 04 	104
2017-10-04 05 	5048
2017-10-04 06 	23243
2017-10-04 07 	24255
2017-10-04 08 	16540
2017-10-04 09 	7241
2017-10-04 10 	1768
2017-10-04 11 	9
2017-10-04 12 	7
2017-10-04 13 	488
2017-10-04 14 	2308
2017-10-04 15 	1494
2017-10-04 16 	211
2017-10-04 17 	122
2017-10-04 18 	983
2017-10-04 19 	704
2017-10-04 20 	193
2017-10-04 21 	5
2017-10-04 22 	1
2017-10-05 00 	1167
2017-10-05 04 	52
2017-10-05 05 	4585
2017-10-05 06 	23113
2017-10-05 07 	25729
2017-10-05 08 	18376
2017-10-05 09 	8842
2017-10-05 10 	2438
2017-10-05 11 	20
2017-10-05 13 	507
2017-10-05 14 	2425
2017-10-05 15 	1988
2017-10-05 16 	217
2017-10-05 17 	255
2017-10-05 18 	1588
2017-10-05 19 	1179
2017-10-05 20 	344
2017-10-05 21 	8
2017-10-06 00 	1099
2017-10-06 04 	57
2017-10-06 05 	5113
2017-10-06 06 	23888
2017-10-06 07 	27025
2017-10-06 08 	19830
2017-10-06 09 	9365
2017-10-06 10 	2612
2017-10-06 11 	26
2017-10-06 13 	510
2017-10-06 14 	2767
2017-10-06 15 	1905
2017-10-06 16 	347
2017-10-06 17 	236
2017-10-06 18 	1716
2017-10-06 19 	1443
2017-10-06 20 	395
2017-10-06 21 	3
2017-10-06 23 	1
2017-10-07 00 	1156
2017-10-07 04 	65
2017-10-07 05 	5168
2017-10-07 06 	24890
2017-10-07 07 	27372
2017-10-07 08 	19677
2017-10-07 09 	10007
2017-10-07 10 	2805
2017-10-07 11 	31
2017-10-07 12 	4
2017-10-07 13 	592
2017-10-07 14 	2943
2017-10-07 15 	1990
2017-10-07 16 	217
2017-10-07 17 	244
2017-10-07 18 	2009
2017-10-07 19 	1381
2017-10-07 20 	452
2017-10-07 21 	2
2017-10-08 00 	959
2017-10-08 04 	69
2017-10-08 05 	5254
2017-10-08 06 	25691
2017-10-08 07 	27609
2017-10-08 08 	20743
2017-10-08 09 	10125
2017-10-08 10 	2794
2017-10-08 11 	33
2017-10-08 12 	4
2017-10-08 13 	596
2017-10-08 14 	3146
2017-10-08 15 	2144
2017-10-08 16 	210
2017-10-08 17 	269
2017-10-08 18 	2048
2017-10-08 19 	1593
2017-10-08 20 	418
2017-10-08 21 	17
2017-10-09 00 	894
2017-10-09 04 	58
2017-10-09 05 	5128
2017-10-09 06 	24827
2017-10-09 07 	27668
2017-10-09 08 	22231
2017-10-09 09 	11663
2017-10-09 10 	3142
2017-10-09 11 	67
2017-10-09 12 	3
2017-10-09 13 	535
2017-10-09 14 	3408
2017-10-09 15 	2332
2017-10-09 16 	214
2017-10-09 17 	383
2017-10-09 18 	2188
2017-10-09 19 	1674
2017-10-09 20 	477
2017-10-09 21 	8
2017-10-09 22 	1
2017-10-09 23 	1
2017-10-10 00 	1404
2017-10-10 04 	58
2017-10-10 05 	4986
2017-10-10 06 	25257
2017-10-10 07 	28227
2017-10-10 08 	22350
2017-10-10 09 	11173
2017-10-10 10 	3134
2017-10-10 11 	136
2017-10-10 12 	2
2017-10-10 13 	699
2017-10-10 14 	3539
2017-10-10 15 	2472
2017-10-10 16 	261
2017-10-10 17 	420
2017-10-10 18 	2144
2017-10-10 19 	1777
2017-10-10 20 	373
2017-10-10 21 	7
2017-10-11 00 	902
2017-10-11 04 	62
2017-10-11 05 	5159
2017-10-11 06 	25390
2017-10-11 07 	29473
2017-10-11 08 	23938
2017-10-11 09 	11793
2017-10-11 10 	3173
2017-10-11 11 	81
2017-10-11 13 	685
2017-10-11 14 	3563
2017-10-11 15 	2503
2017-10-11 16 	231
2017-10-11 17 	496
2017-10-11 18 	2010
2017-10-11 19 	1634
2017-10-11 20 	412
2017-10-11 21 	33
2017-10-11 22 	2
2017-10-12 00 	1133
2017-10-12 04 	63
2017-10-12 05 	4848
2017-10-12 06 	25158
2017-10-12 07 	29677
2017-10-12 08 	23995
2017-10-12 09 	11643
2017-10-12 10 	3709
2017-10-12 11 	105
2017-10-12 12 	2
2017-10-12 13 	652
2017-10-12 14 	3712
2017-10-12 15 	2465
2017-10-12 16 	401
2017-10-12 17 	440
2017-10-12 18 	2050
2017-10-12 19 	1784
2017-10-12 20 	434
2017-10-12 21 	6
2017-10-13 00 	920
2017-10-13 04 	50
2017-10-13 05 	4928
2017-10-13 06 	25291
2017-10-13 07 	29969
2017-10-13 08 	23806
2017-10-13 09 	12129
2017-10-13 10 	3881
2017-10-13 11 	150
2017-10-13 12 	7
2017-10-13 13 	802
2017-10-13 14 	3821
2017-10-13 15 	2545
2017-10-13 16 	244
2017-10-13 17 	431
2017-10-13 18 	2104
2017-10-13 19 	1601
2017-10-13 20 	424
2017-10-13 21 	4
2017-10-14 00 	965
2017-10-14 04 	56
2017-10-14 05 	4796
2017-10-14 06 	26697
2017-10-14 07 	29700
2017-10-14 08 	22824
2017-10-14 09 	11614
2017-10-14 10 	3553
2017-10-14 11 	97
2017-10-14 12 	2
2017-10-14 13 	718
2017-10-14 14 	3602
2017-10-14 15 	2757
2017-10-14 16 	162
2017-10-14 17 	500
2017-10-14 18 	1990
2017-10-14 19 	1641
2017-10-14 20 	358
2017-10-14 21 	7
2017-10-14 22 	5
2017-10-15 00 	1030
2017-10-15 04 	64
2017-10-15 05 	4867
2017-10-15 06 	26858
2017-10-15 07 	29888
2017-10-15 08 	22031
2017-10-15 09 	11778
2017-10-15 10 	3197
2017-10-15 11 	158
2017-10-15 12 	5
2017-10-15 13 	802
2017-10-15 14 	3712
2017-10-15 15 	2841
2017-10-15 16 	154
2017-10-15 17 	437
2017-10-15 18 	1822
2017-10-15 19 	1495
2017-10-15 20 	384
2017-10-15 21 	1
2017-10-15 22 	6
2017-10-16 00 	1029
2017-10-16 04 	67
2017-10-16 05 	4573
2017-10-16 06 	23733
2017-10-16 07 	29001
2017-10-16 08 	24320
2017-10-16 09 	12709
2017-10-16 10 	3616
2017-10-16 11 	167
2017-10-16 12 	2
2017-10-16 13 	780
2017-10-16 14 	3914
2017-10-16 15 	2828
2017-10-16 16 	153
2017-10-16 17 	388
2017-10-16 18 	2023
2017-10-16 19 	1511
2017-10-16 20 	309
2017-10-16 21 	3
2017-10-16 22 	1
2017-10-17 00 	925
2017-10-17 04 	93
2017-10-17 05 	4263
2017-10-17 06 	25900
2017-10-17 07 	29794
2017-10-17 08 	24739
2017-10-17 09 	13066
2017-10-17 10 	3460
2017-10-17 11 	198
2017-10-17 12 	18
2017-10-17 13 	745
2017-10-17 14 	4018
2017-10-17 15 	2640
2017-10-17 16 	205
2017-10-17 17 	443
2017-10-17 18 	2209
2017-10-17 19 	1459
2017-10-17 20 	313
2017-10-17 21 	8
2017-10-18 00 	917
2017-10-18 04 	184
